date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:50:24	35243/35243	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jun%202025%2004:03:54%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/shape/stategy-globe.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/shape/stategy-globe.png	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:24	85554/85554	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/strategy/strategy-image-2.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/strategy/strategy-image-2.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:24	4298/4298	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Jun%202025%2011:45:21%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/strategy/strategy-info.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/strategy/strategy-info.png	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:24	66973/66973	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/resource/testi-thumb-1.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/resource/testi-thumb-1.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:25	534/534	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/resource/netflix.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/resource/netflix.png	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:25	67697/67697	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/resource/testi-thumb-2.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/resource/testi-thumb-2.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:25	2179/2179	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/resource/shopify.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/resource/shopify.png	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:25	62901/62901	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/resource/testi-thumb-3.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/resource/testi-thumb-3.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:26	2143/2143	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/resource/spotify.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/resource/spotify.png	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:26	117991/117991	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/bg/contact-six-bg.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/bg/contact-six-bg.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:26	53247/53247	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Jun%202025%2012:53:09%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/contact/contact-six-image.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/contact/contact-six-image.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:27	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:27%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/contact.html	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/contact.html	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:27	24206/24206	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Jun%202025%2012:53:09%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/blog/blog-image1.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/blog/blog-image1.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:27	26012/26012	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/blog/blog-image2.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/blog/blog-image2.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:28	31884/31884	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Jun%202025%2012:53:09%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/blog/blog-image3.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/blog/blog-image3.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:28	23296/23296	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jun%202025%2004:03:54%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/shape/footer-one-shape.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/shape/footer-one-shape.png	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:28	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Jan%202026%2009:50:28%20GMT	https://html.kodesolution.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:28	87532/87532	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/jquery.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/jquery.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:29	18794/18794	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/popper.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/popper.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:29	59219/59219	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/bootstrap.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/bootstrap.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:29	42862/42862	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/slick.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/slick.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:29	1774/1774	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/slick-animation.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/slick-animation.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:30	154104/154104	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/jquery.fancybox.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/jquery.fancybox.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:30	6299/6299	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/wow.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/wow.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:30	4228/4228	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/appear.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/appear.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:30	52224/52224	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/mixitup.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/mixitup.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:31	45917/45917	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/flatpickr.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/flatpickr.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:31	143281/143281	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/swiper.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/swiper.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:31	60532/60532	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/gsap.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/gsap.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:31	16145/16145	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/ScrollTrigger.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/ScrollTrigger.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:32	15590/15590	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/SplitText.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/SplitText.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:32	2942/2942	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/nice-select.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/nice-select.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:32	26221/26221	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/knob.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/knob.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:32	13259/13259	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/parallax.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/parallax.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:33	15586/15586	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/vanilla-tilt.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/vanilla-tilt.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:33	13370/13370	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/splitting.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/splitting.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:33	8510/8510	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/splitType.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/splitType.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:33	3223/3223	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Jun%202025%2009:12:59%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/script-gsap.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/script-gsap.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:34	23920/23920	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Aug%202025%2011:29:57%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/script.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/script.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:34	24601/24601	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/jquery.validate.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/jquery.validate.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:34	17094/17094	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/jquery.form.min.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/jquery.form.min.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:35	905/905	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2023%20Jun%202025%2011:10:41%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/js/contact-custom.js	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/js/contact-custom.js	(from https://html.kodesolution.com/2025/consultez-html-v2/index-5.html)
10:50:35	75690/75690	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/animate.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/animate.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:35	16466/16466	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/swiper.min.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/swiper.min.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:36	13735/13735	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/jquery.fancybox.min.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/jquery.fancybox.min.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:36	3553/3553	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/nice-select.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/nice-select.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:36	10792/10792	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/linear.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/linear.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:36	106496/106496	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/fontawesome-free.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/fontawesome-free.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:37	513339/513339	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/fontawesome.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/fontawesome.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:37	4692/4692	---MCZ	200	added ('OK')	text/css	date:Tue,%2013%20May%202025%2008:51:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/flaticon-business.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/flaticon-business.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:37	83217/83217	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/tm-bs-mp.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/tm-bs-mp.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:37	14434/14434	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20May%202025%2012:24:22%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/css/tm-utility-classes.css	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/css/tm-utility-classes.css	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:38	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:38%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/pattern-1.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/pattern-1.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:38	56247/56247	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Jun%202025%2012:53:09%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/banner/home6-banne-pattern.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/banner/home6-banne-pattern.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:38	845/845	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jun%202025%2011:50:45%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icon/arrow-shape1.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icon/arrow-shape1.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:39	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:39%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/resource/pattern3.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/resource/pattern3.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:39	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:40%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/shape-12.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/shape-12.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:40	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:40%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/shape-10.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/shape-10.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:41	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:41%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/bg-shape.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/bg-shape.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:41	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:41%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/resource/pattern-4.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/resource/pattern-4.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:42	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:42%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/pattern-7.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/pattern-7.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:42	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:42%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/pattern-3.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/pattern-3.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:43	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:43%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/cat-1-bg.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/cat-1-bg.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:43	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:43%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/cat-2-bg.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/cat-2-bg.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:44	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:44%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/cat-3-bg.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/cat-3-bg.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:44	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:45%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/cat-4-bg.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/cat-4-bg.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:45	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:45%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/pattern-8.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/pattern-8.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:45	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2009:50:45%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/icons/shape-7.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/icons/shape-7.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:46	8164/8164	---M--	200	added ('OK')	image/png	date:Thu,%2029%20May%202025%2009:15:38%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/background/page-title-pattern.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/background/page-title-pattern.png	(from https://html.kodesolution.com/2025/consultez-html-v2/css/style.css)
10:50:46	537/537	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jun%202025%2004:03:54%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/shape/banner-arry.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/shape/banner-arry.png	(from https://html.kodesolution.com/2025/consultez-html-v2/index.html)
10:50:46	13031/13031	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Jun%202025%2004:03:54%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/shape/banner-shape.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/shape/banner-shape.png	(from https://html.kodesolution.com/2025/consultez-html-v2/index.html)
10:50:46	123539/123539	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/banner/banner-image1.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/banner/banner-image1.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index.html)
10:50:47	132468/132468	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/banner/banner-image2.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/banner/banner-image2.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index.html)
10:50:47	173389/173389	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/banner/banner-image3.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/banner/banner-image3.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index.html)
10:50:47	55650/55650	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Oct%202025%2008:35:07%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/about/about-image1.jpg	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/about/about-image1.jpg	(from https://html.kodesolution.com/2025/consultez-html-v2/index.html)
10:50:47	5547/5547	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Jun%202025%2011:45:21%20GMT	https://html.kodesolution.com/2025/consultez-html-v2/images/about/about-info.png	C:/Users/user/Downloads/consultancy/html.kodesolution.com/2025/consultez-html-v2/images/about/about-info.png	(from https://html.kodesolution.com/2025/consultez-html-v2/index.html)
